,Name,Place,Comments,Overall rating,Food rating,Service rating,Ambience rating,Dates,VIP,Users,No. of reviews
1130,Halls Chophouse,Washington DC,"Our meal was superb and the service was outstanding. Loved the special birthday dessert which was generous, delicious, and came with champagne for all! A perfect family celebration of a special birthday.",5,5.0,5.0,4.0,2018-10-13 00:00:00.000000,False,NinaMS,1
1131,Halls Chophouse,Raleigh,The meal was exceptional! Even received a hand written thank you card in the mail afterwards! Didn't like that you needed to Valet park and the it very noisy but the food was out of this world. We would go back in a heartbeat!,5,5.0,5.0,5.0,2018-10-04 00:00:00.000000,False,LoveBug2,1
1132,Halls Chophouse,Los Angeles,"Our server was delightful and very helpful. We were 2 women, and didn’t want to overeat, so w truly appreciated her guidance with the menu selection.  We started with a Pomegranate martini, and it was delicious. The veal chop was perfect, as were our sides.  It was our first time in Charleston, and I’m sure we’ll be back, and definitely come  back to Hall’s.",5,5.0,5.0,5.0,2018-09-30 00:00:00.000000,False,OpenTable Diner,29
1133,Halls Chophouse,San Francisco,"This was our second visit to Hall's Chophouse, but our first for their brunch.  We both enjoyed a cup of she crab soup, I had the crab cakes benedict and my husband had a bone in rib eye with mashed potatoes.  Both dishes were outstanding!  I wish I could eat there every day.  Loved talking with the owner and the staff.  They made us feel welcome and they were glad we decided to join them.  Oh, and the gospel singers were out of this world.  We had a great time.  We'll be back.",5,5.0,5.0,5.0,2018-09-30 00:00:00.000000,False,BethS,6
1134,Halls Chophouse,,This was our first time and the waiter was very helpful.  He asked us what we like and then made suggestions based on the information we gave.  It was my birthday and I do like the fact I didn't have to pull my drivers license out to prove it.  I look forward to the next time.,5,5.0,5.0,5.0,2018-09-29 00:00:00.000000,False,TimO,1
1135,Halls Chophouse,,"Full disclosure: I never made it to dinner.Restaurant staff informed me that they would call me and let me know if they would be open following a recent hurricane scare.  Never got a call and missed what I had hoped was going to be great birthday for my wife.  Things get crazy on the coast during a hurricane event and things like forgetting about a reservation you promised to call are going to happen at even the best establishments.  I really want to like this restaurant, as they have plans to open a location near me, so I will wait another 3 months for a Saturday night to open up and give it a second chance.  This review will be updated at that time.  In the meantime, I would recommend other diners be vigilant and double check reservations and conversations with restaurant staff.",1,,,,2018-09-16 00:00:00.000000,False,OpenTable Diner,1
1136,Halls Chophouse,Philadelphia,Absolutely an amazing experience!! The food was out of this world and staff was exceptional. This is an absolute Charleston MUST!!!!,5,5.0,5.0,5.0,2018-09-09 00:00:00.000000,True,Genna,19
1137,Halls Chophouse,Charleston,Birthday dinner was phenomenal,5,5.0,5.0,5.0,2018-09-08 00:00:00.000000,False,ShannonJ,1
1138,Halls Chophouse,Charleston,Excellent food and service.  We love this place.  Best food and service around.,5,5.0,5.0,5.0,2018-09-08 00:00:00.000000,True,Cynthia,34
1139,Halls Chophouse,Charleston,Awesome every time— a must stop while in the area Great bar dining as well,5,5.0,5.0,5.0,2018-09-07 00:00:00.000000,True,Charleston4me,16
1140,Halls Chophouse,Charleston,HANDS DOWN THIS WAS OUR BEST RESTAURANT EXPERIENCE EVER!!,5,5.0,5.0,5.0,2018-09-07 00:00:00.000000,False,ShannonJ,2
1141,Halls Chophouse,Charleston,We are Charleston locals and finally made it to Halls to celebrate my husband and I’s Birthdays. The service was impeccable and our dinner was perfect. We had very high expectations going in and they were exceeded! We will definitely be back to Halls!,5,5.0,5.0,5.0,2018-09-05 00:00:00.000000,False,MMcCombs0519,1
1142,Halls Chophouse,New York Area,Went above and beyond to make it a very personal experience for a recent engagement,5,5.0,5.0,5.0,2018-09-02 00:00:00.000000,True,OpenTable Diner,1
1143,Halls Chophouse,Houston,"Visited after relocating from Texas to Charlotte.  This was the best meal, service & steak that I've ever eaten - EVER.  The owners are people friendly, and love to mingle amongst their guest.  GREAT JELLY BEANS!!!!  This is a restaurant you will not want to miss!!!",5,5.0,5.0,5.0,2018-09-01 00:00:00.000000,False,Keith,4
1144,Halls Chophouse,Minneapolis,When in Charleston dining at Halls Chop House and other Hall Family owned restaurants is a MUST!,5,5.0,5.0,5.0,2018-08-31 00:00:00.000000,True,MarilynD,8
1145,Halls Chophouse,New York Area,Billy Hall is a legend . Went down for my Bachelor party with a group of 12. Outstanding steak and great service. The owner ( Billy) shakes everyone’s hand as they walk in and visits every table. The personalized dining experience is a lost art.,5,5.0,5.0,5.0,2018-08-18 00:00:00.000000,False,MichaelN,1
1146,Halls Chophouse,Tampa,The place was phenomenal.  The food was spot on.  Would recommend for dinner.,5,5.0,5.0,5.0,2018-08-18 00:00:00.000000,False,LarryF,1
1147,Halls Chophouse,Charleston,"We consider Hall's Chophouse Charleston to be the finest restaurant in Charleston.  Plain and simple.  We walk in the front door to be greeted by Billy Hall who immediately makes us feel like family!  We are always greeted by genuine smiles by the entire staff.  The waiters / waitresses are routinely right there when we need them and inconspicuous when we don't need them.  The food is cooked to perfection (once delivered to our table, the waiter always makes us cut our steak to check the cook of the meat).  The waiter's knowledge of the menu is extraordinary.If I had a complaint, it would be that our dinner is always so delicious and filling that we never have room to try your desserts.  We're gonna have to work on that!Thank you Hall Family and Hall's Chophouse for always making us feel like part of your extended family.",5,5.0,5.0,5.0,2018-08-18 00:00:00.000000,False,Richard,13
1148,Halls Chophouse,,"We had a fantastic meal, visiting for a special occasion. For starter, I had the best onion soup I have ever had. It had the addition of onion rings piled on top and I have asked my wife to add it to her own recipe!I then had a delicious steak whilst my wife had the succulent lamb. I finished with a yum bread pudding with a whiskey sauce. Not a cheap meal but absolutely delicious and I would highly recommend a visit.",5,5.0,5.0,5.0,2018-08-17 00:00:00.000000,False,AlanM,1
1149,Halls Chophouse,Charleston,Great time with visiting family. Folks were great with our 3 grandsons!!,5,5.0,5.0,5.0,2018-08-12 00:00:00.000000,True,Lynn,25
1150,Halls Chophouse,Charlotte,Our favorite Charleston spot by far!   The staff and the family of Hall’s are incredible.   Food is always amazing.,5,5.0,5.0,5.0,2018-08-10 00:00:00.000000,False,nightB4Citadel,2
1151,Halls Chophouse,New York Area,"Have heard of Halls for ages, but never had indulged on one of my frequent trips to Charleston. The reputation is for excellent food and outstanding service. My son, on an earlier visit with friends, proclaimed to the world that he had enjoyed the best steak he’d ever eaten. My two friends and I concurred that the service was superb and the steaks among the best ever. However, there was one shortcoming: the onion rings!!! I consider myself a connoisseur. The onion rings served that evening were very large - fine - but coated in a heavy, doughy batter. The batter must be light, flaky. Overall perfection is so close. Let the onion rings lead Halls to its culinary apotheosis!!!",5,5.0,5.0,5.0,2018-08-09 00:00:00.000000,False,EdwardS,1
1152,Halls Chophouse,Charleston,Best Restaurant in the US!!!,5,5.0,5.0,5.0,2018-08-05 00:00:00.000000,True,MeterMan2,73
1153,Halls Chophouse,Charleston,Food and service were absolutely amazing and the handwritten thank you note that followed was definitely a special touch.  Probably the best restaurant I've found in SC.,5,5.0,5.0,5.0,2018-08-04 00:00:00.000000,False,SeanK,1
1154,Halls Chophouse,New England,Service was amazing! Worth every penny! Dina was our server and went above and beyond!,5,5.0,5.0,5.0,2018-07-29 00:00:00.000000,False,Brunches,1
1155,Halls Chophouse,Atlanta,"BEST EVER!  We went for the gospel brunch and decided to go back for dinner the next day.  We never repeat restaurants when on vacay but this was a must!  The owner was extremely hospitable and made us feel like VIP guests and looking around the restaurant, everyone was treated that way.  Best food and service in Charleston and probably the US.  I will visit every trip and tell all my friends!",5,5.0,5.0,5.0,2018-07-29 00:00:00.000000,False,NatalieS,1
1156,Halls Chophouse,Washington DC,"If you know you will be in  Charleston on a Sunday morning, please make reservations for the Gospel Brunch at Halls.  The food was fantastic, the service was flawless and the music was great!  Billy Hall was there the moment we walked in the door with a lovely greeting, and he even checked in a few times to see if were were enjoying our meal.  I have never experienced customer service like this.  True southern charm.  We will be back the next time we are in Charleston.",5,5.0,5.0,5.0,2018-07-29 00:00:00.000000,False,ErinC,2
1157,Halls Chophouse,Kansas City,Waiter was very attentive. We had reservations and got seated promptly. Or steak was cooked a perfect medium rare just like we requested.,5,5.0,5.0,5.0,2018-07-27 00:00:00.000000,True,casual,19
1158,Halls Chophouse,Las Vegas,Literally the best dinner of my life. The customer service and quality of food were amazing! Mr. Hall was there and was so kind and took care of two of the guys who’s birthdays we were celebrating. We got a thank you card in the mail after. I would go back in a heart beat and plan on it!,5,5.0,5.0,5.0,2018-07-27 00:00:00.000000,False,CHANDRAY,8
1159,Halls Chophouse,Charleston,Excellent service as always.,5,5.0,5.0,5.0,2018-07-24 00:00:00.000000,True,KLo876,3
1160,Harold Black,Washington DC,"Love coming to HB, they make great drinks and have an amazing atmosphere.",5,5.0,5.0,5.0,2020-03-03 00:00:00.000000,True,WilliamS,6
1161,Harold Black,Orlando,"Went on Friday & had a great time. The ambiance was on point. The old fashioned and the wine was delicious. We did a half meet & cheese tray and found it was very good. Minimal with the cheese, but delicious. Plan to spend what you would on a ""fancier"" date night. We will definitely go back.",5,4.0,4.0,5.0,2020-02-21 00:00:00.000000,False,SippinHannah,1
1162,Harold Black,Washington DC,"The food and drinks were excellent, but our service was pretty lousy. We were seated in a booth and our server rarely checked up on us (we only got our water refilled once, I ended up taking my glass with me when I went to the bathroom). My boyfriend had trouble getting in because the host didn’t hear him knock, which was really awkward. Also, the pen they gave me to sign the check completely exploded over my hands. I think it’ll be ok for drinks - they really were fantastic - but I wouldn’t come back here for dinner.",3,5.0,4.0,4.0,2020-02-20 00:00:00.000000,True,HR91,3
1163,Harold Black,Washington DC,Such a unique and enjoyable environment - staff is always courteous and engaging. Unparalleled cocktail preparation and presentation. Perfect late nite spot,5,5.0,5.0,5.0,2020-02-15 00:00:00.000000,True,DCVol,62
1164,Harold Black,Washington DC,"This is our fav date spot in DC. It’s not pretentious but lovely, dark, and romantic. It’s well run, attentive, but we’ve never once had the awful experience of being deep into a conversation only to be awkwardly interrupted by a server who could care less. I also love that it’s not loud. The drinks are wonderful and they can make anything you like.",5,4.0,5.0,5.0,2020-02-08 00:00:00.000000,False,Mattie,3
1165,Harold Black,,Great place. Friendly service. A little pricey but they certainly know what they’re doing. Highly recommend just giving the bartenders some guide rails and seeing what they come up with.,5,5.0,5.0,5.0,2020-02-07 00:00:00.000000,False,AnnaW,1
1166,Harold Black,Washington DC,"I had an amazing time at Harold Black on a Tuesday night.Speakeasy rule -- sit at the bar if you can. You see the art of creating your drink. You hear interesting tidbits and stories. You bond with your bartender and your imagination won't run wild with ideas that you're not important or that this speakeasy is too pretentious. It's not.While the drink menu was a little more limited what I had was great. A truly spicy cocktail with smoky mezcal? Sign me up. Best part? The bartender can customize to your tastes and needs. My friend thought her old fashioned was too sweet. 'No problem, allow me to make you something like a vieux carre and here's exactly why I am using what I am using.' And then thoughtful bar bites which weren't an afterthought for the drink but actually tasty? Gimme that Chicken Tinga Sandwich and an order of the lamb chops for my homegirl please! The R&B music (yaaasssss! to that) had me swaying, the drinks had me relaxed and the convo had me joyful--  this was a laid back speakeasy experience (And trust me, I've tried many in the area).Four stars because it was great time but it truly was a LITTLE too dim and there could be more drinks but I loved this place. Will be back!",4,4.0,4.0,4.0,2020-02-04 00:00:00.000000,True,AnnENigma,8
1167,Harold Black,Washington DC,Great cocktails. Pricy but great atmosphere. Not too loud. Great service,5,3.0,5.0,5.0,2020-01-31 00:00:00.000000,True,Delicious,8
1168,Harold Black,Baltimore,"It was our 22nd anniversary and I thought we’d do something a little different. Found this gem on a top places to go list and immediately placed a reservation. The ambiance was amazing, food was excellent the bartenders kept us entertained. Seating, well....for an anniversary date, I’d rather not have to sit at the bar but we made due. I wouldn’t suggested it for a special “special” occasion. Great for a nice date night or outing with friends.",5,5.0,5.0,5.0,2020-01-18 00:00:00.000000,False,MoniqueR,1
1169,Harold Black,Washington DC,"this is one of the best bars in DC. a hidden gem in the heart of the city with the best bar tenders, service and ambience",5,5.0,5.0,5.0,2020-01-15 00:00:00.000000,True,enjoygoodfood,20
1170,Harold Black,,Outstanding experience. Beautiful atmosphere and every drink was delicious. These guys are experts.,5,5.0,5.0,5.0,2020-01-04 00:00:00.000000,False,GarrettL,1
1171,Harold Black,Washington DC,Bartenders not friendly.,4,3.0,2.0,4.0,2020-01-04 00:00:00.000000,True,SarahP,3
1172,Harold Black,Washington DC,This place was the perfect date night spot. The ambiance was perfect. The music was on point. The food and drinks were amazing and the bartender (Denasha) provided excellent service and great conversation! We will be back for sure!,5,5.0,5.0,5.0,2020-01-04 00:00:00.000000,False,DanielW,5
1173,Harold Black,Washington DC,"LOVED our time at Harold Black. It has such a cozy, cool and chill vibe. The drinks are delicious. Loved the dark ambiance lit by candlelight. Good for conversation. Service was great - a balance of attentive vs. letting you be, to enjoy your time. Cocktails were delicious. Awesome music too. I did not want to leave!! Take note of their house rules too - most importantly tables are for two hours since the joint is small.",5,5.0,5.0,5.0,2019-12-31 00:00:00.000000,False,Samovax,6
1174,Harold Black,Washington DC,"We enjoyed everything about it!  Great, attentive staff.  Delish small plates.  Creative cocktails.  Fantastic, intimate 'date night' spot.",5,5.0,5.0,5.0,2019-12-14 00:00:00.000000,True,AngelR,5
1175,Harold Black,Washington DC,This place never fails for good drink and intimate settings.  They have light fare menu--which is great to have while drinking.,5,5.0,5.0,5.0,2019-12-11 00:00:00.000000,False,ZunairaK,3
1176,Harold Black,Washington DC,Good date. I have spoken,4,5.0,3.0,5.0,2019-12-06 00:00:00.000000,True,nellie,3
1177,Harold Black,,Ambiance was nice but the host asked us to leave after we had got done signing our bill. We were also seated where “guests are placed when they don’t have a reservation” - in the back corner. But we did have a reservation for my 30th birthday. Disappointed in the treatment by the host but it is what it is,3,5.0,3.0,5.0,2019-12-06 00:00:00.000000,False,OpenTable Diner,1
1178,Harold Black,Denver,"Food & drinks were good. Waiter very friendly. However, a food order & a drink order never made it to the kitchen or bar. But waiter very apologetic & gave us a complimentary very good cheese board.",3,4.0,2.0,4.0,2019-11-21 00:00:00.000000,False,OpenTable Diner,4
1179,Harold Black,,"I thought the ambiance was fantastic and the bar tenders were really friendly. My only criticism would be that the bar tenders did not dress according to the theme of the establishment. It would have added so much more had the bar tenders worn something of the period. Suits, hats ect... to keep the vibe persistent.",4,5.0,5.0,4.0,2019-11-19 00:00:00.000000,False,Alexander,1
1180,Harold Black,Washington DC,"Fabulous in every way, except no one told us there was a two hour time limit due to another reservation after ours, and they asked if I wanted a third drink with 10 minutes left. I would have liked more time so as to enjoy the drink instead of gulping down a $15 cocktail when we were told our time was up.",5,5.0,5.0,5.0,2019-11-01 00:00:00.000000,True,OpenTable Diner,1
1181,Harold Black,Grand Rapids,This place is a joke. Save your money.  Service is poor. Staff is rude. I would never go back to this establishment.,1,1.0,1.0,1.0,2019-10-26 00:00:00.000000,True,SteveN,3
1182,Harold Black,Washington DC,Great drinks in a cool atmosphere.,5,5.0,5.0,5.0,2019-10-26 00:00:00.000000,False,OpenTable Diner,3
1183,Harold Black,,Very cool place! Will definitely be back!,5,4.0,5.0,5.0,2019-10-19 00:00:00.000000,False,OpenTable Diner,1
1184,Harold Black,New York Area,Just a very chill vibe. Relaxed. Great cocktails.,4,4.0,5.0,5.0,2019-10-11 00:00:00.000000,True,GerW,8
1185,Harold Black,Washington DC,"This is a great speakeasy for a date-night. The menu isn't extensive, but the execution is solid and they don't skimp on you. We got the cheese plate, meatballs, and brussel sprouts and were quite satisfied. The cocktails we tried were also really nice.  One thing to keep in mind is that the music is kept fairly loud even when the restaurant is not very full, which may not be the vibe you're looking for.",4,5.0,3.0,4.0,2019-10-10 00:00:00.000000,True,Dkmj,17
1186,Harold Black,Washington DC,Cool speakeasy venue. Stairway dark. Cool hidden bathrooms    Fun atmosphere. Limit food choices.  Pricey. Won’t take cash,4,4.0,5.0,5.0,2019-09-13 00:00:00.000000,False,Bethl,3
1187,Harold Black,Washington DC,As usual HB delivered great atmosphere and wonderful drinks!,5,5.0,5.0,5.0,2019-09-07 00:00:00.000000,False,OpenTable Diner,2
1188,Harold Black,,"Excellent ambiance, service and people! Perfect for a date",5,5.0,5.0,5.0,2019-09-04 00:00:00.000000,False,OpenTable Diner,1
1189,Harold Black,Washington DC,"Fun speakeasy in Eastern Market.  The third time we've been there and we bring different friends each time.  The drinks are great, and to really take advantage of their mixology skills you need to give them a few hints and let them create something for you.  We didn't get any food this time.   It is expensive but the experience is worth it.",5,5.0,5.0,5.0,2019-08-24 00:00:00.000000,True,Mark,9
1190,Harold Black,,One of the best speakeasy bars in the city! Loved the drinks and the ambiance.,5,5.0,5.0,5.0,2019-08-23 00:00:00.000000,False,JamesaB,1
1191,Harold Black,,Terrible service. Sat there for two hours and was only served two drinks,1,3.0,1.0,5.0,2019-08-22 00:00:00.000000,False,OpenTable Diner,1
1192,Harold Black,Washington DC,Fantastic ambiance! Cocktails were fine but honestly nothing special special about them. Service was “meh”. Worth it for the ambiance though!,3,3.0,3.0,5.0,2019-08-22 00:00:00.000000,True,OpenTable Diner,1
1193,Harold Black,Washington DC,"As always, absolutely amazing experience. Great service and talented bartenders.",5,5.0,5.0,5.0,2019-08-18 00:00:00.000000,False,JoshuaH,6
1194,Harold Black,Washington DC,"Unfortunately one of the bigger disappointments I’ve had in DC. Wonderful atmosphere and decor, but the worst bar tending experience I’ve had. The bartender asked order, made several drinks in front of us, and then after 15min, asked our order again. 15min later, she asked us again. Then after another 10 she brought us one drink (there were two is us) that wasn’t remotely what we ordered. So 45min after we first ordered we got our drinks. There were only about 12-15 of us in the entire bar so it was rather surprising. Throughout the night the bartender also repeatedly spilled iced on the bar and therefore us. Heard so much about this bar, but unfortunately this wasn’t its night.",1,5.0,1.0,5.0,2019-08-15 00:00:00.000000,False,ChrisK,1
1195,Harold Black,Adelaide / SA,"Great speak easy with an old world vibe. Walk in a secret entrance and knock on an unmarked door to enter a candle lit, quiet, rustic bar.",5,4.0,5.0,5.0,2019-08-10 00:00:00.000000,False,Tyler,1
1196,Harold Black,Washington DC,"Service was not great, as usual, there and in Aqua al Due, its owner.  Hoping it will improve soon.",4,2.0,4.0,,2019-07-31 00:00:00.000000,True,John,51
1197,Harold Black,Washington DC,"Harold Black is a great “speakeasy.”  Exceptionally good cocktails, fine bar snacks, and super service.  To illustrate: the bar snack we ordered was a bit too highly seasoned for my companion.  So the server arranged for the kitchen to produce another version of the dish without the spice!  Amazing!  I shall return to Harold Black!",5,5.0,5.0,5.0,2019-07-26 00:00:00.000000,True,Rich,38
1198,Harold Black,,"Very cool speakeasy, enjoyed myself thoroughly and it was a huge plus for my date (who is a bartender) who said that she loved it. Earned me bonus points for finding such a cool bar.",5,3.0,5.0,5.0,2019-07-25 00:00:00.000000,False,OpenTable Diner,1
1199,Harold Black,,"Awesome cocktails, delicious lemon-artichoke hummus (I’ll be back for the chocolate cake) and flawless service. The bartendress was very engaging and made us feel most welcome. We had such a great time that we had to reminded to leave after 3 hours to let the next reservation come in ;)",5,5.0,5.0,5.0,2019-07-23 00:00:00.000000,False,KristinC,1
1200,Heirloom Cafe,San Francisco,Husbands Birthday!,5,5.0,5.0,4.0,2019-08-22 00:00:00.000000,False,BJDJ,35
1201,Heirloom Cafe,Toronto,"I'll begin this review by saying that I had been looking forward to, and tried to find an occasion to visit Heirloom Cafe for a very long time. I've lived in San Francisco now for a year and have had dozens of dining recommendations, but I found this one on my own and was excited to visit a local gem in my neighborhood of the Mission. When one of my hometown friends visited, I wanted to bring her, and my local friend in SF for a ladies' dinner on a Saturday night. The food - delicious, presentable, a great portion. We had the fettucine and salmon and both were divine. The wine selection - abundant, knowledgeable, perfectly dry white and rosé to our taste preferences. The ambiance - candlelit, dim, great for close colleagues, friends, or a date. What completely turned us off however, was one of the servers.1. She seemed to be under the influence. Her words were slurred, and she approached our table in jerky movements.2. Our third guest arrived a bit after us, and about a minute after sitting down, the server came to our table and said ""What's the gameplan"" without asking to see if she had a chance to review the menu and decide  3. She accidentally knocked over the entire water decanter onto my friend's seating area, lap, and jacket. she didn't apologize but instead said ""it can be refreshing"". she continued to wipe it while not noticing that she was carrying 2 more decanters in her arm that continued to pour out - luckily a few other servers came to dry up the area 4. We left a nominal tip instead, and she came to the table while we were sitting there, stared closely at the receipt, and marched away to show her manager. Heirloom cafe: your other servers, from what we could tell, seemed to provide good service. We also spoke a few times to who we believe might be an owner and he was great. You should re-consider this server that has left an incredibly bad taste in our mouths and we will not be returning, nor recommending it.",2,5.0,1.0,4.0,2019-08-17 00:00:00.000000,False,mcsdagds,1
1202,Heirloom Cafe,New York Area,"We introduced our friends and neighbors to Heirloom the other night. They were very impressed with the menu and presentation and overall excellent repast! I am certain they will be back to experience the restaurant again.  We, of course, visit as frequently as we are able. Thank you - Heirloom crew - for always providing a terrific dinner for us and our family.",5,5.0,5.0,5.0,2019-08-17 00:00:00.000000,True,pick4bun,9
1203,Heirloom Cafe,San Francisco,Great neighborhood restaurant. We had the halibut ceviche and the pod salad.  Entrees were the Salmon and steak babette. Added the oatmeal chocolate cookie and bitter sweet chocolate budino.,5,5.0,5.0,5.0,2019-08-14 00:00:00.000000,True,OpenTable Diner,25
1204,Heirloom Cafe,Chicago,"Low key and excellent, fresh food. Service was also excellent! Can’t wait to go back!",5,5.0,5.0,5.0,2019-08-10 00:00:00.000000,False,OpenTable Diner,1
1205,Heirloom Cafe,San Francisco,"I ordered the halibut ceviche and the bean salad while my partner ordered the chicken with corn salsa looking thing...the bean salad was exceptional. His chicken was good but too salty. Overall, a solid B+.  My ceviche had some big pieces of fish and when I pointed it out, the waitress said that is the way the chef likes it...Duh...I was not born yesterday and I do know how to make better ceviche.   And the waitress was either drunk or high on something the way she moved...not cool for her or the restaurant.",4,4.0,4.0,4.0,2019-08-08 00:00:00.000000,True,RS1963,22
1206,Heirloom Cafe,San Francisco,Service was excellent - friendly and knowledgeable- made good recommendations.,5,5.0,5.0,5.0,2019-08-08 00:00:00.000000,True,KimC,14
1207,Heirloom Cafe,San Francisco,"We had a wonderful dinner and service was spot on. Bacon and onion tart was flakey crust and perfectly seasoned topping. Salad pulled from the prix fixe menu was refreshing and had some unexpected ingredients, probably listed on the menu but forgotten in the interim. Roasted king salmon with veggies was delicious but trés petite. And dessert of berries with polenta cake was tip top. Loved the French-sourced sauvignon blanc. Restaurant was loud but it's hard these days to find one conducive to conversation where cuisine holds no surprises, however well prepared it may be.",5,5.0,5.0,3.0,2019-08-02 00:00:00.000000,False,Food411,10
1208,Heirloom Cafe,San Francisco,We love eating at heirloom the people the food it’s all outstanding!!!,5,5.0,5.0,5.0,2019-08-02 00:00:00.000000,True,KimB,61
1209,Heirloom Cafe,San Francisco,We were disappointed.  Portions were very small.  Overpriced.  Noise terrible.,3,3.0,5.0,3.0,2019-08-01 00:00:00.000000,True,srooe,24
1210,Heirloom Cafe,San Francisco,"Heirloom brings a sophistication to comfort food that makes it a great weeknight choice. A summer evening with corn chowder and the (off-menu) burger is a delight.  Service is friendly and attentive.  Tables are a bit tight, and noise can be a bit of a distraction, particularly when seated next to a couple of folks convinced they are about to conquer the world.   While not regulars, we have returned to Heirloom regularly over the years and never been disappointed.",4,5.0,4.0,4.0,2019-07-31 00:00:00.000000,True,HughB,2
1211,Heirloom Cafe,,Best servers. I want to be friends with them. Food is always on point.,5,5.0,5.0,5.0,2019-07-25 00:00:00.000000,False,OpenTable Diner,1
1212,Heirloom Cafe,New York Area,Always very special hospitality. Fantastic wine list!,5,5.0,5.0,5.0,2019-07-23 00:00:00.000000,True,ZorG,34
1213,Heirloom Cafe,San Francisco,The  succotash was tasty but the chicken was very dry and not good,4,3.0,3.0,4.0,2019-07-20 00:00:00.000000,True,effie,22
1214,Heirloom Cafe,San Francisco,We loved the Heirloom Cafe! The food was excellent. Our waiter was so nice to us. We thought he was exceptionally so. We would definitely return but it would be a special occasion destination for us considering the cost.,5,5.0,5.0,4.0,2019-07-18 00:00:00.000000,False,DonnaS,1
1215,Heirloom Cafe,New England,"Amazing, always great. A little pricey, but nothing out of the ordinary for SF. Enjoy!",5,5.0,5.0,5.0,2019-07-11 00:00:00.000000,True,OpenTable Diner,6
1216,Heirloom Cafe,San Francisco,Lovely food snd lovely service,5,5.0,5.0,4.0,2019-07-10 00:00:00.000000,False,OpenTable Diner,13
1217,Heirloom Cafe,New York Area,Excellent food! Great service! It was noisy and hard to have a quiet conversation.,5,5.0,5.0,5.0,2019-07-09 00:00:00.000000,True,alkona,8
1218,Heirloom Cafe,Los Angeles,A waiter that wasn’t present and pretty incompetent and since the restaurant was loud could hardly hear what he was saying. He spoke so softly. And didn’t seem to have a knowledge of the menu. Also not a lot of personality or attention to our table.,2,4.0,1.0,2.0,2019-07-06 00:00:00.000000,True,Christian,8
1219,Heirloom Cafe,San Francisco,Went to dinner after a show; the food was SO delicious and what wonderful service. Have come to Heirloom Cafe several times and have never been disappointed.,5,5.0,5.0,5.0,2019-07-03 00:00:00.000000,True,LeeE,9
1220,Heirloom Cafe,San Francisco,"As always, great dinner.",5,5.0,5.0,4.0,2019-06-27 00:00:00.000000,True,Thinman,82
1221,Heirloom Cafe,San Francisco,"Very good food; generous portions.  Matt, the owner is a pure delight and the wait staff was excellent.  Wish it wasn’t so noisy for us seniors .",4,4.0,5.0,3.0,2019-06-25 00:00:00.000000,True,OpenTable Diner,16
1222,Heirloom Cafe,London,Mussels were so good that I ordered it twice!,5,5.0,5.0,5.0,2019-06-22 00:00:00.000000,True,OpenTable Diner,4
1223,Heirloom Cafe,San Francisco,"I love Heirloom Cafe and don’t dine here often enough.  The neighborhood feel, friendliness and competence of the staff, and the sumptuous authentic food keep Heirloom at the top of my list!",5,5.0,5.0,5.0,2019-06-20 00:00:00.000000,True,LynnL,6
1224,Heirloom Cafe,San Francisco,The waitstaff was underwhelmed to see me and I them. The burger and salads were quite tasty but the fettuccine was undercooked. Plates were small and not elevated enough to be worth the price. I can’t recommend this restaurant.,3,3.0,3.0,5.0,2019-06-18 00:00:00.000000,False,ChristinaR,6
1225,Heirloom Cafe,San Francisco,"I really enjoyed my overall experience at Heirloom Cafe and would be somewhere that I return. All the dishes were quite tasty and incorporated flavors that you can't just simply make at home. Nothing was too salty or bland. The wine suggested was superb and paired well with the food. The waitress was warm, funny, sweet. The ambiance was cozy and romantic (dim lit with candles, wooden tables).",5,5.0,5.0,5.0,2019-06-14 00:00:00.000000,False,Alyssa,2
1226,Heirloom Cafe,San Francisco,Food and service was simply fantastic. It has an old feel with modern food. Felt like a great modern community feel.,5,5.0,5.0,5.0,2019-06-14 00:00:00.000000,False,LauraC,10
1227,Heirloom Cafe,San Francisco,We had a number of guests in our group of 8 with specific dietary needs. The staff went above and beyond. Highly recommend. They even have a large table that easily fits parties of 12 which a real find in the city.,5,5.0,5.0,4.0,2019-06-08 00:00:00.000000,True,OpenTable Diner,2
1228,Heirloom Cafe,San Francisco,"Heirloom Cafe is the best. Food, wine and service are top of the top. Love it.",5,5.0,5.0,5.0,2019-06-07 00:00:00.000000,True,OpenTable Diner,6
1229,Heirloom Cafe,San Francisco,"Dining at Heirloom is one of the great pleasures of living in the Mission -- or of visiting it.  Once the most tagged corner in the neighborhood, this sweet little spot now serves fresh, beautiful food with a simple, elegant aesthetic.  The staff is lovely and the meals are beautifully prepared.  The seasonal menu is complemented by a thoughtfully composed wine list -- and to say the atmosphere is charming doesn't begin do it justice.  Behind the gauzy curtains, the hubbub of the City fades away in a grand, open room that quickly fills with a pleasant crowd of diners who've dressed a bit for the occasion, and whose convivial conversations punctuate what always turns into a memorable night.  Even if we didn't live on the same block, we'd love it just as much as we already do!",5,5.0,5.0,5.0,2019-06-07 00:00:00.000000,True,djacksonsf,16
1230,Heirloom Cafe,San Francisco,Great place before a show(Beautiful- Carol King). fun art deco vibe and bar drinks. meal was superb. parked a couple blocks away and had to negotiate sketchy street scene but worth it once arriving.  amazing kale salad!  will return.,5,5.0,4.0,5.0,2019-06-07 00:00:00.000000,True,kld123,80
